"","IRI","label","Defs","type","ID.short","ID","label.final","label.nospace"
"11666","http://purl.obolibrary.org/obo/PATO_0000626","lateralized","A positional quality inhering in a bearer by virtue of the bearer\'s being moved or displaced to one side so as to make lateral.","class","PATO_0000626","PATO_0000626","lateralized","lateralized"
"11667","http://purl.obolibrary.org/obo/UBERON_0001353","anal region","The anus and surrounding regions. Encompasses both internal and external regions, where present.","class","UBERON_0001353","UBERON_0001353","anal_region","anal_region"
"11668","http://purl.obolibrary.org/obo/UBERON_0010199","bona-fide anatomical boundary","An anatomical boundary that corresponds to some physical discontinuity.","class","UBERON_0010199","UBERON_0010199","bona-fide_anatomical_boundary","bona-fide_anatomical_boundary"
"11669","http://purl.obolibrary.org/obo/GO_1901610","positive regulation of vesicle transport along microtubule","Any process that activates or increases the frequency, rate or extent of vesicle transport along microtubule.","class","GO_1901610","GO_1901610","positive_regulation_of_vesicle_transport_along_microtubule","positive_regulation_of_vesicle_transport_along_microtubule"
"11670","http://purl.obolibrary.org/obo/UBERON_0009614","hindbrain neural plate","A neural plate that develops_from a presumptive hindbrain.","class","UBERON_0009614","UBERON_0009614","hindbrain_neural_plate","hindbrain_neural_plate"
"11671","http://purl.obolibrary.org/obo/CL_0002352","gestational hematopoietic stem cell","A hematopoietic stem cell that exists during embryogenesis.","class","CL_0002352","CL_0002352","gestational_hematopoietic_stem_cell","gestational_hematopoietic_stem_cell"
"11672","http://purl.obolibrary.org/obo/GO_0061548","ganglion development","The process whose specific outcome is the progression of a ganglion over time, from its formation to the mature structure.","class","GO_0061548","GO_0061548","ganglion_development","ganglion_development"
"11673","http://purl.obolibrary.org/obo/GO_2000109","regulation of macrophage apoptotic process","Any process that modulates the frequency, rate or extent of macrophage apoptotic process.","class","GO_2000109","GO_2000109","regulation_of_macrophage_apoptotic_process","regulation_of_macrophage_apoptotic_process"
"11674","http://purl.obolibrary.org/obo/PATO_0001281","saturated purple","A color consisting of purple color and high saturation.","class","PATO_0001281","PATO_0001281","saturated_purple","saturated_purple"
"11675","http://purl.obolibrary.org/obo/GO_0036179","osteoclast maturation","A developmental process, independent of morphogenetic (shape) change, that is required for an osteoclast cell to attain its fully functional state. An osteoclast is a specialized phagocytic cell associated with the absorption and removal of the mineralized matrix of bone tissue, and which typically differentiates from monocytes.","class","GO_0036179","GO_0036179","osteoclast_maturation","osteoclast_maturation"
"11676","http://purl.obolibrary.org/obo/GO_0032288","myelin assembly","The process in which the wraps of cell membrane that constitute myelin are laid down around an axon in the central or peripheral nervous system.","class","GO_0032288","GO_0032288","myelin_assembly","myelin_assembly"
"11677","http://purl.obolibrary.org/obo/GO_1903179","regulation of dopamine biosynthetic process","Any process that modulates the frequency, rate or extent of dopamine biosynthetic process.","class","GO_1903179","GO_1903179","regulation_of_dopamine_biosynthetic_process","regulation_of_dopamine_biosynthetic_process"
"11678","http://purl.obolibrary.org/obo/PATO_0040017","dysplastic growth","A growth quality of occurrent in which the growth of an organism, structure or group of organisms is abnormal.","class","PATO_0040017","PATO_0040017","dysplastic_growth","dysplastic_growth"
"11679","http://purl.obolibrary.org/obo/AISM_0000063","cuticle of appendage segment","The ring sclerite that is part of an appendage and is attached to muscle.","class","AISM_0000063","AISM_0000063","cuticle_of_appendage_segment","cuticle_of_appendage_segment"
"11680","http://purl.obolibrary.org/obo/CHEBI_37022","amino-acid anion","","class","CHEBI_37022","CHEBI_37022","amino-acid_anion","amino-acid_anion"
"11681","http://purl.obolibrary.org/obo/PATO_0002148","increased virulence","A virulence that is relatively high.","class","PATO_0002148","PATO_0002148","increased_virulence","increased_virulence"
"11682","http://purl.obolibrary.org/obo/CHEBI_33566","catechols","Any compound containing an o-diphenol component.","class","CHEBI_33566","CHEBI_33566","catechols","catechols"
"11683","http://purl.obolibrary.org/obo/GO_2000649","regulation of sodium ion transmembrane transporter activity","Any process that modulates the frequency, rate or extent of sodium ion transmembrane transporter activity.","class","GO_2000649","GO_2000649","regulation_of_sodium_ion_transmembrane_transporter_activity","regulation_of_sodium_ion_transmembrane_transporter_activity"
"11684","http://purl.obolibrary.org/obo/AISM_0004188","cuticle of metatarsus","The cuticle of the segment of the leg that is composed of metatarsomeres connected to each other by intertarsomeral conjunctiva. The first metatarsomere is connected to the distal margin of the metatibia by the metatibio-metatarsal conjunctiva and the last metatarsomere is connected to the proximal margin of the metapretarsus by the metatarso-metapretarsal conjunctiva.","class","AISM_0004188","AISM_0004188","cuticle_of_metatarsus","cuticle_of_metatarsus"
"11685","http://purl.obolibrary.org/obo/PATO_0001023","momentum","A physical quality inhering in a bearer by virtue of the bearer\'s velocity multiplied by its mass.","class","PATO_0001023","PATO_0001023","momentum","momentum"
"11686","http://purl.obolibrary.org/obo/GO_0002443","leukocyte mediated immunity","Any process involved in the carrying out of an immune response by a leukocyte.","class","GO_0002443","GO_0002443","leukocyte_mediated_immunity","leukocyte_mediated_immunity"
"11687","http://purl.obolibrary.org/obo/PATO_0000205","obsolete relative locomotor_activity","","class","PATO_0000205","PATO_0000205","obsolete_relative_locomotor_activity","obsolete_relative_locomotor_activity"
"11688","http://purl.obolibrary.org/obo/GO_0022407","regulation of cell-cell adhesion","Any process that modulates the frequency, rate or extent of attachment of a cell to another cell.","class","GO_0022407","GO_0022407","regulation_of_cell-cell_adhesion","regulation_of_cell-cell_adhesion"
"11689","http://purl.obolibrary.org/obo/UBERON_0000105","life cycle stage","A spatiotemporal region encompassing some part of the life cycle of an organism.","class","UBERON_0000105","UBERON_0000105","life_cycle_stage","life_cycle_stage"
"11690","http://purl.obolibrary.org/obo/UBERON_0036225","respiratory system gland","Any gland that is part os the respiratory system.","class","UBERON_0036225","UBERON_0036225","respiratory_system_gland","respiratory_system_gland"
"11691","http://purl.obolibrary.org/obo/UBERON_0001009","circulatory system","Organ system that passes nutrients (such as amino acids and electrolytes), gases, hormones, blood cells, etc. to and from cells in the body to help fight diseases and help stabilize body temperature and pH to maintain homeostasis[WP].","class","UBERON_0001009","UBERON_0001009","circulatory_system","circulatory_system"
"11692","http://purl.obolibrary.org/obo/PATO_0001615","variant color","A variability quality inhering in a bearer by virtue of the bearer\'s having or exhibiting variation of colour.","class","PATO_0001615","PATO_0001615","variant_color","variant_color"
"11693","http://purl.obolibrary.org/obo/PATO_0000437","obsolete sleep pattern value","","class","PATO_0000437","PATO_0000437","obsolete_sleep_pattern_value","obsolete_sleep_pattern_value"
"11694","http://purl.obolibrary.org/obo/UBERON_0002385","muscle tissue","Muscle tissue is a contractile tissue made up of actin and myosin fibers[GO].","class","UBERON_0002385","UBERON_0002385","muscle_tissue","muscle_tissue"
"11695","http://purl.obolibrary.org/obo/PATO_0002313","telescopic","Having or resembling the shape of a telescope.","class","PATO_0002313","PATO_0002313","telescopic","telescopic"
"11696","http://purl.obolibrary.org/obo/PATO_0000860","obsolete postural reflex value","","class","PATO_0000860","PATO_0000860","obsolete_postural_reflex_value","obsolete_postural_reflex_value"
"11697","http://purl.obolibrary.org/obo/GO_0048280","vesicle fusion with Golgi apparatus","The joining of the lipid bilayer membrane around a vesicle to the lipid bilayer membrane around the Golgi.","class","GO_0048280","GO_0048280","vesicle_fusion_with_Golgi_apparatus","vesicle_fusion_with_Golgi_apparatus"
"11698","http://purl.obolibrary.org/obo/GO_0006997","nucleus organization","A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the nucleus.","class","GO_0006997","GO_0006997","nucleus_organization","nucleus_organization"
"11699","http://purl.obolibrary.org/obo/CL_2000025","spinal cord oligodendrocyte","Any oligodendrocyte that is part of a spinal cord.","class","CL_2000025","CL_2000025","spinal_cord_oligodendrocyte","spinal_cord_oligodendrocyte"
"11700","http://purl.obolibrary.org/obo/PATO_0000290","obsolete absolute respiratory rate","","class","PATO_0000290","PATO_0000290","obsolete_absolute_respiratory_rate","obsolete_absolute_respiratory_rate"
"11701","http://purl.obolibrary.org/obo/CDAO_0000118","SetOfThings","","class","CDAO_0000118","CDAO_0000118","SetOfThings","SetOfThings"
"11702","http://purl.obolibrary.org/obo/GO_0060548","negative regulation of cell death","Any process that decreases the rate or frequency of cell death. Cell death is the specific activation or halting of processes within a cell so that its vital functions markedly cease, rather than simply deteriorating gradually over time, which culminates in cell death.","class","GO_0060548","GO_0060548","negative_regulation_of_cell_death","negative_regulation_of_cell_death"
"11703","http://purl.obolibrary.org/obo/GO_0010662","regulation of striated muscle cell apoptotic process","Any process that modulates the rate or extent of striated muscle cell apoptotic process, a form of programmed cell death induced by external or internal signals that trigger the activity of proteolytic caspases whose actions dismantle a striated muscle cell and result in its death.","class","GO_0010662","GO_0010662","regulation_of_striated_muscle_cell_apoptotic_process","regulation_of_striated_muscle_cell_apoptotic_process"
"11704","http://purl.obolibrary.org/obo/UBERON_0006555","excretory tube","A tube that is part of a excretory system.","class","UBERON_0006555","UBERON_0006555","excretory_tube","excretory_tube"
